nohup: ignoring input
wandb: [wandb.login()] Using explicit session credentials for https://api.wandb.ai.
wandb: Appending key for api.wandb.ai to your netrc file: /home/santiago/.netrc
wandb: Currently logged in as: santiago-florido (TAU-Frugal) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: Tracking run with wandb version 0.28.0
wandb: Run data is saved locally in results/wandb/run-20260713_121559-1cgjxj5o
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run mnist_fgd_grow_3x10_th050
wandb: ⭐️ View project at https://wandb.ai/TAU-Frugal/stable-tiny
wandb: 🚀 View run at https://wandb.ai/TAU-Frugal/stable-tiny/runs/1cgjxj5o
Using device: cuda
Training method: fgd_approx
W&B logging enabled: project=stable-tiny, run=mnist_fgd_grow_3x10_th050
Original model:
LinearGrowingModule(LinearGrowingModule(Layer 0))(in_features=784, out_features=10, use_bias=True)
LinearGrowingModule(LinearGrowingModule(Layer 1))(in_features=10, out_features=10, use_bias=True)
LinearGrowingModule(LinearGrowingModule(Layer 2))(in_features=10, out_features=10, use_bias=True)
LinearGrowingModule(LinearGrowingModule(Layer 3))(in_features=10, out_features=10, use_bias=True)
[INIT] Epoch 0, train_loss=0.2919, validation_loss=0.2897, test_loss=0.2889, train_acc=0.093, validation_acc=0.105, test_acc=0.103
[FGD] Epoch 98, train_loss=0.0255, validation_loss=0.0270, test_loss=0.0275 (-0.0000), train_acc=0.881, validation_acc=0.875, test_acc=0.870, lr=7.813e-05, rel_err=0.050, selected_layer=0
[FGD] Epoch 99, train_loss=0.0255, validation_loss=0.0270, test_loss=0.0275 (-0.0000), train_acc=0.881, validation_acc=0.875, test_acc=0.870, lr=7.813e-05, rel_err=0.050, selected_layer=0
[FGD] Epoch 100, train_loss=0.0255, validation_loss=0.0270, test_loss=0.0274 (-0.0000), train_acc=0.882, validation_acc=0.875, test_acc=0.871, lr=7.813e-05, rel_err=0.050, selected_layer=0
[FGD] Epoch 101, train_loss=0.0255, validation_loss=0.0270, test_loss=0.0274 (-0.0000), train_acc=0.882, validation_acc=0.875, test_acc=0.872, lr=7.813e-05, rel_err=0.050, selected_layer=0
[FGD] Epoch 102, train_loss=0.0255, validation_loss=0.0270, test_loss=0.0274 (-0.0000), train_acc=0.882, validation_acc=0.874, test_acc=0.872, lr=7.813e-05, rel_err=0.050, selected_layer=0
[FGD] Epoch 103, train_loss=0.0255, validation_loss=0.0269, test_loss=0.0274 (-0.0000), train_acc=0.882, validation_acc=0.874, test_acc=0.872, lr=7.813e-05, rel_err=0.050, selected_layer=0
[FGD] Epoch 104, train_loss=0.0255, validation_loss=0.0269, test_loss=0.0274 (-0.0000), train_acc=0.882, validation_acc=0.874, test_acc=0.871, lr=7.813e-05, rel_err=0.050, selected_layer=0
[FGD] Epoch 105, train_loss=0.0255, validation_loss=0.0269, test_loss=0.0274 (-0.0000), train_acc=0.882, validation_acc=0.874, test_acc=0.872, lr=7.813e-05, rel_err=0.051, selected_layer=0
[FGD] Epoch 106, train_loss=0.0255, validation_loss=0.0269, test_loss=0.0274 (-0.0000), train_acc=0.882, validation_acc=0.875, test_acc=0.872, lr=7.813e-05, rel_err=0.051, selected_layer=0
[FGD] Epoch 107, train_loss=0.0254, validation_loss=0.0269, test_loss=0.0274 (-0.0000), train_acc=0.882, validation_acc=0.875, test_acc=0.872, lr=7.813e-05, rel_err=0.051, selected_layer=0
[FGD] Epoch 108, train_loss=0.0254, validation_loss=0.0269, test_loss=0.0274 (-0.0000), train_acc=0.882, validation_acc=0.875, test_acc=0.872, lr=7.813e-05, rel_err=0.051, selected_layer=0
[FGD] Epoch 109, train_loss=0.0254, validation_loss=0.0269, test_loss=0.0274 (-0.0000), train_acc=0.882, validation_acc=0.875, test_acc=0.872, lr=7.813e-05, rel_err=0.051, selected_layer=0
[FGD] Epoch 110, train_loss=0.0254, validation_loss=0.0269, test_loss=0.0273 (-0.0000), train_acc=0.882, validation_acc=0.875, test_acc=0.872, lr=7.813e-05, rel_err=0.051, selected_layer=0
[FGD] Epoch 111, train_loss=0.0254, validation_loss=0.0268, test_loss=0.0273 (-0.0000), train_acc=0.882, validation_acc=0.875, test_acc=0.871, lr=7.813e-05, rel_err=0.051, selected_layer=0
[FGD] Epoch 112, train_loss=0.0254, validation_loss=0.0268, test_loss=0.0273 (-0.0000), train_acc=0.882, validation_acc=0.875, test_acc=0.872, lr=7.813e-05, rel_err=0.051, selected_layer=0
[FGD] Epoch 113, train_loss=0.0254, validation_loss=0.0268, test_loss=0.0273 (-0.0000), train_acc=0.882, validation_acc=0.875, test_acc=0.871, lr=7.813e-05, rel_err=0.051, selected_layer=0
[FGD] Epoch 114, train_loss=0.0254, validation_loss=0.0268, test_loss=0.0273 (-0.0000), train_acc=0.882, validation_acc=0.875, test_acc=0.872, lr=7.813e-05, rel_err=0.051, selected_layer=0
[FGD] Epoch 115, train_loss=0.0254, validation_loss=0.0268, test_loss=0.0273 (-0.0000), train_acc=0.882, validation_acc=0.875, test_acc=0.872, lr=7.813e-05, rel_err=0.051, selected_layer=0
[FGD] Epoch 116, train_loss=0.0253, validation_loss=0.0268, test_loss=0.0273 (-0.0000), train_acc=0.882, validation_acc=0.875, test_acc=0.872, lr=7.813e-05, rel_err=0.051, selected_layer=0
[FGD] Epoch 117, train_loss=0.0253, validation_loss=0.0268, test_loss=0.0273 (-0.0000), train_acc=0.882, validation_acc=0.875, test_acc=0.872, lr=7.813e-05, rel_err=0.051, selected_layer=0
[FGD] Epoch 118, train_loss=0.0253, validation_loss=0.0268, test_loss=0.0273 (-0.0000), train_acc=0.882, validation_acc=0.876, test_acc=0.872, lr=7.813e-05, rel_err=0.052, selected_layer=0
[FGD] Epoch 119, train_loss=0.0253, validation_loss=0.0267, test_loss=0.0273 (-0.0000), train_acc=0.882, validation_acc=0.875, test_acc=0.872, lr=7.813e-05, rel_err=0.052, selected_layer=0
[FGD] Epoch 120, train_loss=0.0253, validation_loss=0.0267, test_loss=0.0272 (-0.0000), train_acc=0.882, validation_acc=0.876, test_acc=0.872, lr=7.813e-05, rel_err=0.052, selected_layer=0
[FGD] Epoch 121, train_loss=0.0253, validation_loss=0.0267, test_loss=0.0272 (-0.0000), train_acc=0.883, validation_acc=0.876, test_acc=0.872, lr=7.813e-05, rel_err=0.051, selected_layer=0
[FGD] Epoch 122, train_loss=0.0253, validation_loss=0.0267, test_loss=0.0272 (-0.0000), train_acc=0.883, validation_acc=0.876, test_acc=0.873, lr=7.813e-05, rel_err=0.052, selected_layer=0
[FGD] Epoch 123, train_loss=0.0253, validation_loss=0.0267, test_loss=0.0272 (-0.0000), train_acc=0.883, validation_acc=0.875, test_acc=0.873, lr=7.813e-05, rel_err=0.052, selected_layer=0
[FGD] Epoch 124, train_loss=0.0253, validation_loss=0.0267, test_loss=0.0272 (-0.0000), train_acc=0.883, validation_acc=0.875, test_acc=0.873, lr=7.813e-05, rel_err=0.052, selected_layer=0
[FGD] Epoch 125, train_loss=0.0252, validation_loss=0.0267, test_loss=0.0272 (-0.0000), train_acc=0.883, validation_acc=0.876, test_acc=0.873, lr=7.813e-05, rel_err=0.052, selected_layer=0
[FGD] Epoch 126, train_loss=0.0252, validation_loss=0.0267, test_loss=0.0272 (-0.0000), train_acc=0.883, validation_acc=0.876, test_acc=0.873, lr=7.813e-05, rel_err=0.052, selected_layer=0
[FGD] Epoch 127, train_loss=0.0252, validation_loss=0.0267, test_loss=0.0272 (-0.0000), train_acc=0.883, validation_acc=0.876, test_acc=0.873, lr=7.813e-05, rel_err=0.052, selected_layer=0
[FGD] Epoch 128, train_loss=0.0252, validation_loss=0.0266, test_loss=0.0272 (-0.0000), train_acc=0.883, validation_acc=0.876, test_acc=0.873, lr=7.813e-05, rel_err=0.052, selected_layer=0
[FGD] Epoch 129, train_loss=0.0252, validation_loss=0.0266, test_loss=0.0272 (-0.0000), train_acc=0.883, validation_acc=0.876, test_acc=0.873, lr=7.813e-05, rel_err=0.052, selected_layer=0
[FGD] Epoch 130, train_loss=0.0252, validation_loss=0.0266, test_loss=0.0271 (-0.0000), train_acc=0.883, validation_acc=0.876, test_acc=0.874, lr=7.813e-05, rel_err=0.052, selected_layer=0
[FGD] Epoch 131, train_loss=0.0252, validation_loss=0.0266, test_loss=0.0271 (-0.0000), train_acc=0.883, validation_acc=0.876, test_acc=0.874, lr=7.813e-05, rel_err=0.052, selected_layer=0
[FGD] Epoch 132, train_loss=0.0252, validation_loss=0.0266, test_loss=0.0271 (-0.0000), train_acc=0.883, validation_acc=0.876, test_acc=0.874, lr=7.813e-05, rel_err=0.052, selected_layer=0
[FGD] Epoch 133, train_loss=0.0252, validation_loss=0.0266, test_loss=0.0271 (-0.0000), train_acc=0.884, validation_acc=0.876, test_acc=0.874, lr=7.813e-05, rel_err=0.052, selected_layer=0
[FGD] Epoch 134, train_loss=0.0251, validation_loss=0.0266, test_loss=0.0271 (-0.0000), train_acc=0.884, validation_acc=0.876, test_acc=0.874, lr=7.813e-05, rel_err=0.052, selected_layer=0
[FGD] Epoch 135, train_loss=0.0251, validation_loss=0.0266, test_loss=0.0271 (-0.0000), train_acc=0.884, validation_acc=0.876, test_acc=0.874, lr=7.813e-05, rel_err=0.052, selected_layer=0
[FGD] Epoch 136, train_loss=0.0251, validation_loss=0.0266, test_loss=0.0271 (-0.0000), train_acc=0.884, validation_acc=0.876, test_acc=0.874, lr=7.813e-05, rel_err=0.052, selected_layer=0
[FGD] Epoch 137, train_loss=0.0251, validation_loss=0.0265, test_loss=0.0271 (-0.0000), train_acc=0.884, validation_acc=0.876, test_acc=0.874, lr=7.813e-05, rel_err=0.052, selected_layer=0
[FGD] Epoch 138, train_loss=0.0251, validation_loss=0.0265, test_loss=0.0271 (-0.0000), train_acc=0.884, validation_acc=0.876, test_acc=0.874, lr=7.813e-05, rel_err=0.052, selected_layer=0
[FGD] Epoch 139, train_loss=0.0251, validation_loss=0.0265, test_loss=0.0271 (-0.0000), train_acc=0.884, validation_acc=0.876, test_acc=0.873, lr=7.813e-05, rel_err=0.053, selected_layer=0
[FGD] Epoch 140, train_loss=0.0251, validation_loss=0.0265, test_loss=0.0271 (-0.0000), train_acc=0.884, validation_acc=0.876, test_acc=0.874, lr=7.813e-05, rel_err=0.053, selected_layer=0
[FGD] Epoch 141, train_loss=0.0251, validation_loss=0.0265, test_loss=0.0270 (-0.0000), train_acc=0.884, validation_acc=0.876, test_acc=0.873, lr=7.813e-05, rel_err=0.053, selected_layer=0
[FGD] Epoch 142, train_loss=0.0251, validation_loss=0.0265, test_loss=0.0270 (-0.0000), train_acc=0.885, validation_acc=0.876, test_acc=0.873, lr=7.813e-05, rel_err=0.053, selected_layer=0
[FGD] Epoch 143, train_loss=0.0251, validation_loss=0.0265, test_loss=0.0270 (-0.0000), train_acc=0.884, validation_acc=0.876, test_acc=0.873, lr=7.813e-05, rel_err=0.053, selected_layer=0
[FGD] Epoch 144, train_loss=0.0250, validation_loss=0.0265, test_loss=0.0270 (-0.0000), train_acc=0.884, validation_acc=0.876, test_acc=0.874, lr=7.813e-05, rel_err=0.053, selected_layer=0
[FGD] Epoch 145, train_loss=0.0250, validation_loss=0.0265, test_loss=0.0270 (-0.0000), train_acc=0.885, validation_acc=0.876, test_acc=0.874, lr=7.813e-05, rel_err=0.053, selected_layer=0
[FGD] Epoch 146, train_loss=0.0250, validation_loss=0.0265, test_loss=0.0270 (-0.0000), train_acc=0.885, validation_acc=0.876, test_acc=0.875, lr=7.813e-05, rel_err=0.053, selected_layer=0
[FGD] Epoch 147, train_loss=0.0250, validation_loss=0.0264, test_loss=0.0270 (-0.0000), train_acc=0.885, validation_acc=0.877, test_acc=0.875, lr=7.813e-05, rel_err=0.053, selected_layer=0
[FGD] Epoch 148, train_loss=0.0250, validation_loss=0.0264, test_loss=0.0270 (-0.0000), train_acc=0.885, validation_acc=0.877, test_acc=0.875, lr=7.813e-05, rel_err=0.053, selected_layer=0
[FGD] Epoch 149, train_loss=0.0250, validation_loss=0.0264, test_loss=0.0270 (-0.0000), train_acc=0.885, validation_acc=0.877, test_acc=0.875, lr=7.813e-05, rel_err=0.053, selected_layer=0
[FGD] Epoch 150, train_loss=0.0250, validation_loss=0.0264, test_loss=0.0270 (-0.0000), train_acc=0.885, validation_acc=0.878, test_acc=0.875, lr=7.813e-05, rel_err=0.053, selected_layer=0
[FGD] Epoch 151, train_loss=0.0250, validation_loss=0.0264, test_loss=0.0270 (-0.0000), train_acc=0.885, validation_acc=0.878, test_acc=0.875, lr=7.813e-05, rel_err=0.053, selected_layer=0
[FGD] Epoch 152, train_loss=0.0250, validation_loss=0.0264, test_loss=0.0269 (-0.0000), train_acc=0.886, validation_acc=0.878, test_acc=0.875, lr=7.813e-05, rel_err=0.053, selected_layer=0
[FGD] Epoch 153, train_loss=0.0249, validation_loss=0.0264, test_loss=0.0269 (-0.0000), train_acc=0.886, validation_acc=0.878, test_acc=0.875, lr=7.775e-05, rel_err=0.053, selected_layer=0
[FGD-WARN] Epoch 153: learning-rate clipped on 1 batch(es)
[FGD] Epoch 154, train_loss=0.0249, validation_loss=0.0264, test_loss=0.0269 (-0.0000), train_acc=0.885, validation_acc=0.877, test_acc=0.875, lr=1.947e-05, rel_err=0.053, selected_layer=0
[FGD-WARN] Epoch 154: learning-rate clipped on 1 batch(es)
[FGD] Epoch 155, train_loss=0.0249, validation_loss=0.0264, test_loss=0.0269 (-0.0000), train_acc=0.885, validation_acc=0.877, test_acc=0.875, lr=9.766e-06, rel_err=0.053, selected_layer=0
[FGD] Epoch 156, train_loss=0.0249, validation_loss=0.0264, test_loss=0.0269 (-0.0000), train_acc=0.885, validation_acc=0.877, test_acc=0.875, lr=9.766e-06, rel_err=0.053, selected_layer=0
[FGD] Epoch 157, train_loss=0.0249, validation_loss=0.0264, test_loss=0.0269 (-0.0000), train_acc=0.885, validation_acc=0.877, test_acc=0.875, lr=9.766e-06, rel_err=0.053, selected_layer=0
[FGD] Epoch 158, train_loss=0.0249, validation_loss=0.0264, test_loss=0.0269 (-0.0000), train_acc=0.885, validation_acc=0.877, test_acc=0.875, lr=9.766e-06, rel_err=0.053, selected_layer=0
[FGD] Epoch 159, train_loss=0.0249, validation_loss=0.0264, test_loss=0.0269 (-0.0000), train_acc=0.885, validation_acc=0.877, test_acc=0.875, lr=9.766e-06, rel_err=0.053, selected_layer=0
[FGD] Epoch 160, train_loss=0.0249, validation_loss=0.0264, test_loss=0.0269 (-0.0000), train_acc=0.885, validation_acc=0.877, test_acc=0.875, lr=9.766e-06, rel_err=0.053, selected_layer=0
[FGD] Epoch 161, train_loss=0.0249, validation_loss=0.0264, test_loss=0.0269 (-0.0000), train_acc=0.886, validation_acc=0.877, test_acc=0.875, lr=9.703e-06, rel_err=0.053, selected_layer=0
[FGD] Epoch 162, train_loss=0.0249, validation_loss=0.0264, test_loss=0.0269 (-0.0000), train_acc=0.886, validation_acc=0.877, test_acc=0.875, lr=9.766e-06, rel_err=0.054, selected_layer=0
[FGD] Epoch 163, train_loss=0.0249, validation_loss=0.0264, test_loss=0.0269 (-0.0000), train_acc=0.885, validation_acc=0.877, test_acc=0.875, lr=9.766e-06, rel_err=0.054, selected_layer=0
[FGD] Epoch 164, train_loss=0.0249, validation_loss=0.0264, test_loss=0.0269 (-0.0000), train_acc=0.885, validation_acc=0.877, test_acc=0.875, lr=9.766e-06, rel_err=0.054, selected_layer=0
[FGD] Epoch 165, train_loss=0.0249, validation_loss=0.0264, test_loss=0.0269 (-0.0000), train_acc=0.885, validation_acc=0.877, test_acc=0.875, lr=9.766e-06, rel_err=0.054, selected_layer=0
[FGD] Epoch 166, train_loss=0.0249, validation_loss=0.0264, test_loss=0.0269 (-0.0000), train_acc=0.885, validation_acc=0.877, test_acc=0.875, lr=9.766e-06, rel_err=0.054, selected_layer=0
[FGD] Epoch 167, train_loss=0.0249, validation_loss=0.0263, test_loss=0.0269 (-0.0000), train_acc=0.886, validation_acc=0.877, test_acc=0.875, lr=9.766e-06, rel_err=0.054, selected_layer=0
[FGD] Epoch 168, train_loss=0.0249, validation_loss=0.0263, test_loss=0.0269 (-0.0000), train_acc=0.886, validation_acc=0.877, test_acc=0.875, lr=9.766e-06, rel_err=0.054, selected_layer=0
[FGD] Epoch 169, train_loss=0.0249, validation_loss=0.0263, test_loss=0.0269 (-0.0000), train_acc=0.886, validation_acc=0.877, test_acc=0.875, lr=9.766e-06, rel_err=0.054, selected_layer=0
[FGD] Epoch 170, train_loss=0.0249, validation_loss=0.0263, test_loss=0.0269 (-0.0000), train_acc=0.886, validation_acc=0.877, test_acc=0.875, lr=9.766e-06, rel_err=0.054, selected_layer=0
[FGD] Epoch 171, train_loss=0.0249, validation_loss=0.0263, test_loss=0.0269 (-0.0000), train_acc=0.886, validation_acc=0.877, test_acc=0.875, lr=9.766e-06, rel_err=0.054, selected_layer=0wandb: updating run metadata
wandb: uploading output.log; uploading wandb-summary.json; uploading config.yaml
wandb: uploading history steps 200-200, summary, console lines 218-218
wandb: 
wandb: Run history:
wandb:                             epoch ▁▁▁▂▂▂▂▂▂▃▃▃▄▄▄▄▄▄▄▅▅▅▅▅▅▆▆▆▆▆▆▆▇▇▇▇████
wandb:            fgd/approximation_norm █▇▇▆▄▄▄▄▄▄▄▄▃▃▃▃▃▃▃▂▂▂▂▂▂▂▁▁▁▁▁▁▁▁▁▁▁▁▁▁
wandb:            fgd/directional_cosine █▇▅▅▅▃▃▃▃▃▃▃▃▃▃▂▂▂▂▂▂▂▂▂▂▂▁▁▁▁▁▁▁▁▁▁▁▁▁▁
wandb:                  fgd/global_bound ██▆▅▅▄▄▄▃▃▃▃▃▃▃▃▂▂▂▂▂▂▂▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁
wandb:            fgd/global_contraction ▁▁▇▇▇███████████████████████████████████
wandb:              fgd/gradient_sq_norm █▃▃▂▂▂▂▂▂▂▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁
wandb: fgd/learning_rate_clipped_batches █▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁█▁▁▁
wandb:     fgd/learning_rate_upper_bound █▅▄▄▃▂▂▂▂▂▂▂▂▂▂▂▂▂▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁
wandb:      fgd/loss_non_descent_batches ▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁
wandb:          fgd/min_gradient_sq_norm █▇▆▅▅▄▃▃▃▃▃▃▃▂▂▂▂▂▂▂▂▂▂▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁
wandb:                               +15 ...
wandb: 
wandb: Run summary:
wandb:                             epoch 200
wandb:                   event/step_type FGD
wandb:            fgd/approximation_norm 45.49268
wandb:            fgd/directional_cosine 0.99862
wandb:                  fgd/global_bound 4394.24749
wandb:            fgd/global_bound_valid True
wandb:            fgd/global_contraction 1.0
wandb:              fgd/gradient_sq_norm 2107.35623
wandb: fgd/learning_rate_clipped_batches 0
wandb:  fgd/learning_rate_interval_valid True
wandb:                               +28 ...
wandb: 
wandb: 🚀 View run mnist_fgd_grow_3x10_th050 at: https://wandb.ai/TAU-Frugal/stable-tiny/runs/1cgjxj5o
wandb: ⭐️ View project at: https://wandb.ai/TAU-Frugal/stable-tiny
wandb: Synced 5 W&B file(s), 0 media file(s), 0 artifact file(s) and 0 other file(s)
wandb: Find logs at: results/wandb/run-20260713_121559-1cgjxj5o/logs

[FGD] Epoch 172, train_loss=0.0249, validation_loss=0.0263, test_loss=0.0269 (-0.0000), train_acc=0.886, validation_acc=0.877, test_acc=0.875, lr=9.766e-06, rel_err=0.054, selected_layer=0
[FGD] Epoch 173, train_loss=0.0249, validation_loss=0.0263, test_loss=0.0269 (-0.0000), train_acc=0.886, validation_acc=0.878, test_acc=0.875, lr=9.719e-06, rel_err=0.054, selected_layer=0
[FGD-WARN] Epoch 173: learning-rate clipped on 1 batch(es)
[FGD] Epoch 174, train_loss=0.0249, validation_loss=0.0263, test_loss=0.0269 (-0.0000), train_acc=0.886, validation_acc=0.878, test_acc=0.875, lr=2.441e-06, rel_err=0.054, selected_layer=0
[FGD] Epoch 175, train_loss=0.0249, validation_loss=0.0263, test_loss=0.0269 (-0.0000), train_acc=0.886, validation_acc=0.878, test_acc=0.875, lr=2.434e-06, rel_err=0.054, selected_layer=0
[FGD-WARN] Epoch 175: learning-rate clipped on 1 batch(es)
[FGD] Epoch 176, train_loss=0.0249, validation_loss=0.0263, test_loss=0.0269 (-0.0000), train_acc=0.886, validation_acc=0.878, test_acc=0.875, lr=2.257e-07, rel_err=0.054, selected_layer=0
[FGD-WARN] Epoch 176: learning-rate clipped on 6 batch(es)
[FGD] Epoch 177, train_loss=0.0249, validation_loss=0.0263, test_loss=0.0269 (-0.0000), train_acc=0.886, validation_acc=0.878, test_acc=0.875, lr=3.037e-11, rel_err=0.054, selected_layer=0
[FGD] Epoch 178, train_loss=0.0249, validation_loss=0.0263, test_loss=0.0269 (-0.0000), train_acc=0.886, validation_acc=0.878, test_acc=0.875, lr=4.556e-11, rel_err=0.054, selected_layer=0
[FGD] Epoch 179, train_loss=0.0249, validation_loss=0.0263, test_loss=0.0269 (+0.0000), train_acc=0.886, validation_acc=0.878, test_acc=0.875, lr=3.037e-11, rel_err=0.054, selected_layer=0
[FGD] Epoch 180, train_loss=0.0249, validation_loss=0.0263, test_loss=0.0269 (-0.0000), train_acc=0.886, validation_acc=0.878, test_acc=0.875, lr=3.037e-11, rel_err=0.054, selected_layer=0
[FGD] Epoch 181, train_loss=0.0249, validation_loss=0.0263, test_loss=0.0269 (+0.0000), train_acc=0.886, validation_acc=0.878, test_acc=0.875, lr=3.037e-11, rel_err=0.054, selected_layer=0
[FGD] Epoch 182, train_loss=0.0249, validation_loss=0.0263, test_loss=0.0269 (-0.0000), train_acc=0.886, validation_acc=0.878, test_acc=0.875, lr=6.074e-11, rel_err=0.054, selected_layer=0
[FGD] Epoch 183, train_loss=0.0249, validation_loss=0.0263, test_loss=0.0269 (-0.0000), train_acc=0.886, validation_acc=0.878, test_acc=0.875, lr=2.278e-11, rel_err=0.054, selected_layer=0
[FGD] Epoch 184, train_loss=0.0249, validation_loss=0.0263, test_loss=0.0269 (+0.0000), train_acc=0.886, validation_acc=0.878, test_acc=0.875, lr=3.037e-11, rel_err=0.054, selected_layer=0
[FGD] Epoch 185, train_loss=0.0249, validation_loss=0.0263, test_loss=0.0269 (-0.0000), train_acc=0.886, validation_acc=0.878, test_acc=0.875, lr=4.556e-11, rel_err=0.054, selected_layer=0
[FGD] Epoch 186, train_loss=0.0249, validation_loss=0.0263, test_loss=0.0269 (+0.0000), train_acc=0.886, validation_acc=0.878, test_acc=0.875, lr=1.519e-11, rel_err=0.054, selected_layer=0
[FGD] Epoch 187, train_loss=0.0249, validation_loss=0.0263, test_loss=0.0269 (-0.0000), train_acc=0.886, validation_acc=0.878, test_acc=0.875, lr=6.074e-11, rel_err=0.054, selected_layer=0
[FGD] Epoch 188, train_loss=0.0249, validation_loss=0.0263, test_loss=0.0269 (-0.0000), train_acc=0.886, validation_acc=0.878, test_acc=0.875, lr=4.556e-11, rel_err=0.054, selected_layer=0
[FGD] Epoch 189, train_loss=0.0249, validation_loss=0.0263, test_loss=0.0269 (+0.0000), train_acc=0.886, validation_acc=0.878, test_acc=0.875, lr=1.519e-11, rel_err=0.054, selected_layer=0
[FGD] Epoch 190, train_loss=0.0249, validation_loss=0.0263, test_loss=0.0269 (+0.0000), train_acc=0.886, validation_acc=0.878, test_acc=0.875, lr=6.074e-11, rel_err=0.054, selected_layer=0
[FGD] Epoch 191, train_loss=0.0249, validation_loss=0.0263, test_loss=0.0269 (+0.0000), train_acc=0.886, validation_acc=0.878, test_acc=0.875, lr=3.037e-11, rel_err=0.054, selected_layer=0
[FGD] Epoch 192, train_loss=0.0249, validation_loss=0.0263, test_loss=0.0269 (+0.0000), train_acc=0.886, validation_acc=0.878, test_acc=0.875, lr=4.556e-11, rel_err=0.054, selected_layer=0
[FGD] Epoch 193, train_loss=0.0249, validation_loss=0.0263, test_loss=0.0269 (-0.0000), train_acc=0.886, validation_acc=0.878, test_acc=0.875, lr=3.037e-11, rel_err=0.054, selected_layer=0
[FGD] Epoch 194, train_loss=0.0249, validation_loss=0.0263, test_loss=0.0269 (+0.0000), train_acc=0.886, validation_acc=0.878, test_acc=0.875, lr=5.315e-11, rel_err=0.054, selected_layer=0
[FGD] Epoch 195, train_loss=0.0249, validation_loss=0.0263, test_loss=0.0269 (-0.0000), train_acc=0.886, validation_acc=0.878, test_acc=0.875, lr=7.593e-12, rel_err=0.054, selected_layer=0
[FGD] Epoch 196, train_loss=0.0249, validation_loss=0.0263, test_loss=0.0269 (-0.0000), train_acc=0.886, validation_acc=0.878, test_acc=0.875, lr=4.556e-11, rel_err=0.054, selected_layer=0
[FGD] Epoch 197, train_loss=0.0249, validation_loss=0.0263, test_loss=0.0269 (+0.0000), train_acc=0.886, validation_acc=0.878, test_acc=0.875, lr=4.556e-11, rel_err=0.054, selected_layer=0
[FGD] Epoch 198, train_loss=0.0249, validation_loss=0.0263, test_loss=0.0269 (+0.0000), train_acc=0.886, validation_acc=0.878, test_acc=0.875, lr=3.417e-11, rel_err=0.054, selected_layer=0
[FGD-WARN] Epoch 198: learning-rate clipped on 1 batch(es)
[FGD] Epoch 199, train_loss=0.0249, validation_loss=0.0263, test_loss=0.0269 (+0.0000), train_acc=0.886, validation_acc=0.878, test_acc=0.875, lr=7.593e-12, rel_err=0.054, selected_layer=0
[FGD] Epoch 200, train_loss=0.0249, validation_loss=0.0263, test_loss=0.0269 (-0.0000), train_acc=0.886, validation_acc=0.878, test_acc=0.875, lr=1.519e-11, rel_err=0.054, selected_layer=0
Saved history: results/mnist_fgd_grow_3x10_th050_history.json
