nohup: ignoring input
wandb: [wandb.login()] Using explicit session credentials for https://api.wandb.ai.
wandb: Appending key for api.wandb.ai to your netrc file: /home/santiago/.netrc
wandb: Currently logged in as: santiago-florido (TAU-Frugal) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: Tracking run with wandb version 0.28.0
wandb: Run data is saved locally in results/wandb/run-20260713_140648-r1o0v65h
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run mnist_normal_adamw_3x18_15k
wandb: ⭐️ View project at https://wandb.ai/TAU-Frugal/stable-tiny
wandb: 🚀 View run at https://wandb.ai/TAU-Frugal/stable-tiny/runs/r1o0v65h
Using device: cuda
Training method: normal
W&B logging enabled: project=stable-tiny, run=mnist_normal_adamw_3x18_15k
Original model:
LinearGrowingModule(LinearGrowingModule(Layer 0))(in_features=784, out_features=18, use_bias=True)
LinearGrowingModule(LinearGrowingModule(Layer 1))(in_features=18, out_features=18, use_bias=True)
LinearGrowingModule(LinearGrowingModule(Layer 2))(in_features=18, out_features=18, use_bias=True)
LinearGrowingModule(LinearGrowingModule(Layer 3))(in_features=18, out_features=10, use_bias=True)
[SGD] Epoch 30, train_loss=0.0096, validation_loss=0.0347, test_loss=0.0222 (+0.0006), train_acc=0.972, validation_acc=0.924, test_acc=0.925, lr=0.0009455
[SGD] Epoch 31, train_loss=0.0097, validation_loss=0.0354, test_loss=0.0222 (+0.0000), train_acc=0.973, validation_acc=0.926, test_acc=0.924, lr=0.0009419
[SGD] Epoch 32, train_loss=0.0092, validation_loss=0.0384, test_loss=0.0228 (+0.0006), train_acc=0.974, validation_acc=0.926, test_acc=0.923, lr=0.0009382
[SGD] Epoch 33, train_loss=0.0092, validation_loss=0.0376, test_loss=0.0225 (-0.0002), train_acc=0.975, validation_acc=0.927, test_acc=0.922, lr=0.0009343
[SGD] Epoch 34, train_loss=0.0091, validation_loss=0.0403, test_loss=0.0232 (+0.0007), train_acc=0.974, validation_acc=0.927, test_acc=0.924, lr=0.0009304
[SGD] Epoch 35, train_loss=0.0089, validation_loss=0.0400, test_loss=0.0230 (-0.0002), train_acc=0.975, validation_acc=0.928, test_acc=0.927, lr=0.0009263
[SGD] Epoch 36, train_loss=0.0088, validation_loss=0.0411, test_loss=0.0236 (+0.0005), train_acc=0.976, validation_acc=0.928, test_acc=0.922, lr=0.0009222
[SGD] Epoch 37, train_loss=0.0086, validation_loss=0.0433, test_loss=0.0237 (+0.0001), train_acc=0.976, validation_acc=0.927, test_acc=0.925, lr=0.0009179
[SGD] Epoch 38, train_loss=0.0084, validation_loss=0.0425, test_loss=0.0234 (-0.0003), train_acc=0.978, validation_acc=0.930, test_acc=0.924, lr=0.0009135
[SGD] Epoch 39, train_loss=0.0084, validation_loss=0.0424, test_loss=0.0235 (+0.0002), train_acc=0.979, validation_acc=0.927, test_acc=0.921, lr=0.0009091
